State,urban_perc_state,County,percentage20_Donald_Trump,percentage20_Joe_Biden,avg_sal_2022,white_perc,baa_perc,asian_perc,native_perc,pi_perc,his_perc,AQI,CO_perc,NO2_perc,O3_perc,PM2.5_perc,PM10_perc
Idaho,0.6920000000000001,Latah,0.461,0.497,52627.0,0.9569281077651424,0.0157889599297183,0.0359217140904875,0.0213285177412269,0.0036605007565034,0.0472448630972717,0,0.0,0.0,0.0,1.0,0.0
Idaho,0.6920000000000001,Lemhi,0.758,0.218,54050.0,0.9766990291262136,0.0101941747572815,0.0072815533980582,0.0254854368932038,0.0020631067961165,0.0378640776699029,24,0.0,0.0,0.0,1.0,0.0
Idaho,0.6920000000000001,Nez Perce,0.655,0.319,54421.0,0.9232396986326852,0.0107664403311319,0.0166961212910426,0.0759929308901497,0.0036275695284159,0.0473909403776392,19,0.0,0.0,0.0,1.0,0.0
Idaho,0.6920000000000001,Shoshone,0.697,0.28,45311.0,0.9641021981159008,0.0144875820725092,0.0133457036825578,0.0356836996859834,0.0056380245503853,0.0438195832143876,23,0.0,0.0,0.0,0.9723756906077348,0.0276243093922651
Idaho,0.6920000000000001,Twin Falls,0.706,0.256,49019.0,0.95544100068306,0.0146431010928961,0.0235122096994535,0.0252732240437158,0.0043971994535519,0.1820035006830601,18,0.0,0.0,0.0,1.0,0.0
Idaho,0.6920000000000001,Valley,0.559,0.421,64666.0,0.9726412066752248,0.012275353016688,0.0137195121951219,0.0232670089858793,0.004091784338896,0.0552792041078305,23,0.0,0.0,0.0,1.0,0.0
Illinois,0.8690000000000001,Adams,0.722,0.256,56218.0,0.9441328698339128,0.0596060254924681,0.0129316338354577,0.0061954422556971,0.001004248744689,0.0193742757821552,39,0.0,0.0,1.0,0.0,0.0
Illinois,0.8690000000000001,Champaign,0.374,0.593,54633.0,0.7369058109246546,0.1632404063096125,0.1243185405389702,0.007998373212228,0.0025854305661802,0.068160470993793,40,0.0,0.0,0.7252747252747253,0.2747252747252747,0.0
Illinois,0.8690000000000001,Clark,0.745,0.239,51125.0,0.9853568848906692,0.0124105325366077,0.0061724341716462,0.0078140390045308,0.0009849628997307,0.0176636680018386,36,0.0,0.0,1.0,0.0,0.0
Illinois,0.8690000000000001,Cook,0.244,0.741,72847.0,0.6702388510971774,0.2466237983658009,0.0918005860694593,0.0138984031447018,0.0016158794604027,0.2633930493696582,48,0.0036496350364963,0.0802919708029197,0.4489051094890511,0.3941605839416058,0.072992700729927
Illinois,0.8690000000000001,DuPage,0.402,0.577,88588.0,0.8029505886083304,0.063725633917218,0.1471547973126318,0.008797905529476,0.0015810602876965,0.1534508052439947,41,0.0,0.0,0.5677655677655677,0.4322344322344322,0.0
Illinois,0.8690000000000001,Effingham,0.787,0.194,62321.0,0.9815586307356154,0.0120320466132556,0.0102549162418062,0.0051857246904588,0.00081573197378,0.0234231609613983,38,0.0,0.0,1.0,0.0,0.0
Illinois,0.8690000000000001,Hamilton,0.794,0.19,53404.0,0.9794589178356712,0.0123997995991983,0.0095190380761523,0.0106462925851703,0.000876753507014,0.0207915831663326,40,0.0,0.0,0.575091575091575,0.4249084249084249,0.0
Illinois,0.8690000000000001,Jersey,0.728,0.248,52423.0,0.9785371364021462,0.0145439141485456,0.011719853148828,0.0086604537324672,0.0014120304998587,0.0163324861150334,41,0.0,0.0,0.6593406593406593,0.3406593406593406,0.0
Illinois,0.8690000000000001,Jo Daviess,0.574,0.409,58113.0,0.9812482764960014,0.016131997426234,0.007399577167019,0.0071697766338817,0.0011490026656861,0.0354812023163893,36,0.0,0.0,1.0,0.0,0.0
Illinois,0.8690000000000001,Kane,0.417,0.561,63889.0,0.879684625288322,0.070243610239176,0.0536736019541718,0.0164280352093227,0.0015461451392697,0.3306766864651038,40,0.0,0.0,0.7748917748917749,0.2251082251082251,0.0
Illinois,0.8690000000000001,Lake,0.374,0.607,94022.0,0.818410773461186,0.0870239018543326,0.1034308679404921,0.014597757879151,0.0021998166819431,0.2351745046887118,41,0.0,0.0,1.0,0.0,0.0
Illinois,0.8690000000000001,Macon,0.58,0.401,56774.0,0.7967836977621867,0.2133066621995802,0.0182296542278017,0.0069568302080151,0.0018919424928313,0.0272853581388015,41,0.0,0.0,0.5677655677655677,0.4322344322344322,0.0
Illinois,0.8690000000000001,Macoupin,0.671,0.306,51047.0,0.9787546615436772,0.0176743134817493,0.0073454627641541,0.0086111425019776,0.000836252683919,0.0133800429427053,36,0.0,0.2250922509225092,0.7749077490774908,0.0,0.0
Illinois,0.8690000000000001,Madison,0.555,0.419,55991.0,0.8880104902525543,0.1104508383106448,0.0175052299669526,0.0080685504653912,0.001394657854046,0.039274019949671,47,0.0,0.0,0.5421245421245421,0.4505494505494505,0.0073260073260073
Illinois,0.8690000000000001,McHenry,0.501,0.474,65807.0,0.9404902051984462,0.0262841342498885,0.0404398438477355,0.0104860672275916,0.0012510144444052,0.1525660230892358,40,0.0,0.0,0.5604395604395604,0.4395604395604395,0.0
Illinois,0.8690000000000001,McLean,0.464,0.502,58178.0,0.8515609935667081,0.1077298835463156,0.0608270373551632,0.0073272915315441,0.0016185484483554,0.0556792352504659,42,0.0,0.0,0.5897435897435898,0.4102564102564102,0.0
Illinois,0.8690000000000001,Peoria,0.457,0.518,57356.0,0.7562155586574953,0.2166854464831289,0.0509297410627694,0.0089526468329381,0.0018947993923187,0.0567206516316016,42,0.0,0.0,0.5641025641025641,0.4358974358974359,0.0
Illinois,0.8690000000000001,Randolph,0.743,0.241,46444.0,0.9022881468671012,0.0932552880138353,0.0094785153651722,0.0081481974191831,0.0016296394838366,0.0356525209525076,42,0.0,0.0,0.63003663003663,0.36996336996337,0.0
Illinois,0.8690000000000001,Rock Island,0.428,0.549,48787.0,0.8425954058236238,0.1438170808396984,0.0342125530817441,0.012393394899913,0.0016957894959972,0.1394221597292389,40,0.0,0.0,0.5895522388059702,0.4104477611940298,0.0
Illinois,0.8690000000000001,Saint Clair,0.5661345733041575,0.4145908096280088,58917.704989154015,0.852608949620594,0.10269260425789181,0.03966858256559337,0.031290417446525984,0.004697483941751783,0.12687357873825716,44,0.0,0.0256410256410256,0.4761904761904761,0.4981684981684982,0.0
Illinois,0.8690000000000001,Sangamon,0.511,0.467,57167.0,0.8338747982357839,0.15831165760227,0.030241500200479,0.0066466530272343,0.0014033536554021,0.0268641985462695,40,0.0,0.0,0.5481481481481482,0.4518518518518518,0.0
Illinois,0.8690000000000001,Will,0.453,0.527,63653.0,0.7977171381127136,0.1386710144282727,0.0753117657949615,0.009788204495972,0.0012098909662909,0.1945742920415582,41,0.0,0.0,0.5567765567765568,0.4432234432234432,0.0
Illinois,0.8690000000000001,Winnebago,0.497,0.482,49920.0,0.8173451741392264,0.1665095610018852,0.0371560803436007,0.0125625469545125,0.0015911378230116,0.1505379392461763,39,0.0,0.0,0.63003663003663,0.36996336996337,0.0
Indiana,0.7120000000000001,Allen,0.544,0.431,57245.0,0.8182777322205447,0.1441490462359081,0.0614767185508201,0.0114625404586548,0.002271049357643,0.0837171636662758,37,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Bartholomew,0.617,0.356,61920.0,0.886473545606895,0.0393943021307158,0.0850730189130955,0.0127962652621498,0.0044290160402202,0.0840435719415848,41,0.0,0.0,0.8436018957345972,0.1563981042654028,0.0
Indiana,0.7120000000000001,Boone,0.581,0.396,91419.0,0.9249770778275174,0.0374710101936249,0.0477590205490534,0.0076587023353648,0.0011461086241303,0.038482282509034,39,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Brown,0.644,0.337,59204.0,0.979383429672447,0.0168272318561335,0.0095054592164418,0.0125883108542068,0.0017341040462427,0.0206807964033397,37,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Carroll,0.745,0.234,50551.0,0.9814157139382146,0.017805886645585,0.0045730965701775,0.00904889321333,0.0004864996351252,0.0512770615422038,36,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Clark,0.58,0.398,53321.0,0.8938480484879706,0.1057092492574675,0.0184164137897727,0.0107053454284955,0.0025837713402609,0.061825382132537,44,0.0,0.0,0.5350553505535055,0.4612546125461255,0.003690036900369
Indiana,0.7120000000000001,Delaware,0.556,0.423,45465.0,0.9061152716658782,0.0905820710339102,0.019833796002892,0.0092474404405923,0.0020887075898635,0.0284742615883103,39,0.0,0.0,0.919831223628692,0.080168776371308,0.0
Indiana,0.7120000000000001,Dubois,0.689,0.289,65721.0,0.9763934726806014,0.0152869453612027,0.0087779611294462,0.0067610927759442,0.0019710304363769,0.0913091309130913,32,0.0,0.0,0.0,0.9473684210526316,0.0526315789473684
Indiana,0.7120000000000001,Elkhart,0.632,0.347,58570.0,0.9181207404901156,0.0768766010923679,0.0172797138576054,0.0131374160181739,0.0017497220745323,0.1812799071970612,38,0.0,0.0,0.7323420074349443,0.2676579925650557,0.0
Indiana,0.7120000000000001,Floyd,0.56,0.419,61081.0,0.923631588076418,0.0734568971925564,0.0185593577322397,0.0097256981440642,0.001412394380157,0.0406744802636469,36,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Greene,0.751,0.229,50930.0,0.9863897310198028,0.0087724956460039,0.0066116235567309,0.0097723021350706,0.0008385473779268,0.0215119654260465,39,0.0,0.0,0.9036697247706422,0.0963302752293578,0.0
Indiana,0.7120000000000001,Hamilton,0.524,0.456,95757.0,0.8721942557430238,0.0616873241057653,0.0836345400785375,0.0057902943376785,0.0013866014836087,0.0485776373516459,40,0.0,0.0,0.6846846846846847,0.3153153153153153,0.0
Indiana,0.7120000000000001,Hendricks,0.607,0.367,60249.0,0.851085277263414,0.1204761852586367,0.0433563062224024,0.008020423592317,0.0016161372675775,0.0500509494121643,37,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Henry,0.716,0.264,46443.0,0.9636921189819074,0.0362874373913932,0.008095676172953,0.0078707962792599,0.0009199632014719,0.0226924256363078,29,0.0,0.0,0.0,1.0,0.0
Indiana,0.7120000000000001,Howard,0.65,0.327,47388.0,0.8975159738674707,0.102400268025941,0.018462679780793,0.0125517505444276,0.0015315768061837,0.0409218177902218,40,0.0,0.0,0.6872427983539094,0.3127572016460905,0.0
Indiana,0.7120000000000001,Knox,0.727,0.254,54099.0,0.9534773254351896,0.0394814049009472,0.0129089943837491,0.0092207102741065,0.0013411942216882,0.0279415462851714,39,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,LaPorte,0.525,0.453,49992.0,0.8728900828296395,0.1316588314304902,0.0115871949854488,0.0113633310946944,0.0013431833445265,0.0756033131855831,38,0.0,0.0,0.9230769230769232,0.0769230769230769,0.0
Indiana,0.7120000000000001,Lake,0.417,0.567,53127.0,0.7292575982260966,0.2583887177824607,0.0219956813137771,0.0135924545067031,0.0015469622104949,0.2088839258018487,43,0.0,0.0256410256410256,0.5677655677655677,0.3919413919413919,0.0146520146520146
Indiana,0.7120000000000001,Madison,0.603,0.377,46466.0,0.9004812363371387,0.1010292688851105,0.0102243745445712,0.0102091935875637,0.0014573718727228,0.0507423487976682,44,0.0,0.0,0.6995884773662552,0.3004115226337449,0.0
Indiana,0.7120000000000001,Marion,0.343,0.633,66500.0,0.6493234419773359,0.3233058199049786,0.050561855702005,0.011882830341652,0.00157921990044,0.1161412571456863,46,0.0036496350364963,0.1277372262773722,0.3248175182481752,0.5401459854014599,0.0036496350364963
Indiana,0.7120000000000001,Monroe,0.35,0.632,54400.0,0.8864860996815629,0.0526530466206304,0.0803892804751511,0.0099323768292246,0.0020108053955418,0.0412465562274142,28,0.0,0.0,0.0,1.0,0.0
Indiana,0.7120000000000001,Perry,0.612,0.367,44250.0,0.9550643799197206,0.0387322108116561,0.0101652504821977,0.0075066465099306,0.0011468487723505,0.0164729187301256,39,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Porter,0.522,0.459,63557.0,0.930059327997437,0.0577947377153285,0.0206417950580979,0.0102236385168572,0.0011728292646646,0.1131866057176857,41,0.0,0.0,0.8014705882352942,0.1948529411764706,0.0036764705882352
Indiana,0.7120000000000001,Posey,0.694,0.287,59170.0,0.979092686430196,0.0197901288752344,0.0080596895822527,0.0066233092606631,0.0005984918006623,0.0137653114152336,34,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Shelby,0.728,0.251,52401.0,0.96817141206019,0.024671600986864,0.0125358405014336,0.0082238669956213,0.0020670800826832,0.0528550154475339,37,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Spencer,0.682,0.298,54253.0,0.982020333550358,0.0179295838132919,0.0054590073621475,0.0077628086342465,0.0007512395452496,0.0346571843541844,33,0.0,0.0,0.0,1.0,0.0
Indiana,0.7120000000000001,St. Joseph,0.46,0.518,56688.0,0.8246545251511568,0.1613611819243738,0.036288634042772,0.0137051213294445,0.0022003129660512,0.1019086521154594,43,0.0,0.0036630036630036,0.6483516483516484,0.3479853479853479,0.0
Indiana,0.7120000000000001,Tippecanoe,0.484,0.49,47398.0,0.8459439266202833,0.0776082705850559,0.0924294048760843,0.0093367317199828,0.0018228352506663,0.0930175871808051,24,0.0,0.0,0.0,1.0,0.0
Indiana,0.7120000000000001,Vanderburgh,0.539,0.444,56585.0,0.875089015488695,0.1252837368702154,0.0200952465729036,0.0080447747908136,0.0044785917749688,0.0330803809862916,44,0.0,0.0036630036630036,0.6043956043956044,0.3919413919413919,0.0
Indiana,0.7120000000000001,Vigo,0.562,0.415,45975.0,0.9026564534082976,0.0867120729015338,0.027036205497802,0.0096220968624417,0.0016885836650755,0.0298285002735694,41,0.0,0.0,0.5308641975308642,0.4691358024691358,0.0
Indiana,0.7120000000000001,Wabash,0.737,0.239,52006.0,0.9758012196704294,0.0171921629687297,0.0077526923575969,0.0122291423381341,0.0009407032567795,0.0296808096535616,39,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Warrick,0.629,0.352,68264.0,0.9465981437447264,0.0315563396486921,0.0327682749098719,0.0070108153716345,0.0012272762138528,0.0231188156784536,39,0.0,0.0,1.0,0.0,0.0
Indiana,0.7120000000000001,Whitley,0.731,0.241,55193.0,0.9826147226153004,0.0143240823634735,0.0086926386923499,0.0098766858232015,0.000953013544344,0.0259623992837958,32,0.0,0.0,0.0,1.0,0.0
Iowa,0.632,Black Hawk,0.445,0.535,53471.0,0.8628275787954619,0.1173833612232678,0.0341894775626755,0.0092497351735572,0.0070466862152079,0.0497182860739671,33,0.0,0.0,0.0,1.0,0.0
Iowa,0.632,Bremer,0.57,0.41,59542.0,0.9684073003681856,0.0221307256819351,0.0157567599667445,0.006690684508492,0.0009105665307415,0.0205867215645908,37,0.0,0.0,1.0,0.0,0.0
Iowa,0.632,Cerro Gordo,0.523,0.46,67777.0,0.9565894031927186,0.0335306185007899,0.0166474097479308,0.0083001249734726,0.0056355962177839,0.0569926194911457,17,0.0,0.0,0.0,0.0,1.0
Iowa,0.632,Clinton,0.541,0.438,52629.0,0.9540393578456758,0.0486578629380286,0.0117598826169514,0.0104004833419644,0.0017909546003797,0.036078025202831,42,0.0,0.0,0.4257425742574257,0.5742574257425742,0.0
Iowa,0.632,Harrison,0.684,0.3,58283.0,0.9856051303042708,0.0112566516577977,0.0068904352571974,0.0091417655887569,0.0014326647564469,0.0219675262655205,40,0.0,0.0,1.0,0.0,0.0
Iowa,0.632,Johnson,0.274,0.708,62302.0,0.8446490218642118,0.0977943996931338,0.0751822017644802,0.00967906917274,0.0017325150236542,0.0611111111111111,31,0.0,0.0,0.0,1.0,0.0
Iowa,0.632,Lee,0.584,0.391,49927.0,0.9574604141291108,0.0423873325213154,0.0111144945188794,0.0112667478684531,0.00173568818514,0.0383373934226553,29,0.0,0.0,0.0,1.0,0.0
Iowa,0.632,Linn,0.419,0.556,60928.0,0.9000056760379509,0.0872625342199595,0.0337636934415564,0.0084878598280597,0.0030563281273877,0.0381822706771513,42,0.0,0.0,0.5296052631578947,0.4703947368421052,0.0
